,date,county,cases,deaths
240334,2020-06-15,Los Angeles,73791,2926.0
240335,2020-06-15,Madera,226,3.0
240336,2020-06-15,Marin,751,17.0
240337,2020-06-15,Mariposa,17,1.0
240338,2020-06-15,Mendocino,45,0.0
240339,2020-06-15,Merced,409,7.0
240340,2020-06-15,Mono,37,1.0
240341,2020-06-15,Monterey,995,12.0
240342,2020-06-15,Napa,191,3.0
240343,2020-06-15,Nevada,55,1.0
240344,2020-06-15,Orange,8759,221.0
240345,2020-06-15,Placer,390,9.0
240346,2020-06-15,Plumas,4,0.0
240347,2020-06-15,Riverside,11285,384.0
240348,2020-06-15,Sacramento,1793,63.0
240349,2020-06-15,San Benito,129,2.0
240350,2020-06-15,San Bernardino,7515,229.0
240351,2020-06-15,San Diego,9673,320.0
240352,2020-06-15,San Francisco,2955,45.0
240353,2020-06-15,San Joaquin,1716,43.0
240354,2020-06-15,San Luis Obispo,347,1.0
240355,2020-06-15,San Mateo,2571,99.0
240356,2020-06-15,Santa Barbara,2049,18.0
240357,2020-06-15,Santa Clara,3230,152.0
240358,2020-06-15,Santa Cruz,257,3.0
240359,2020-06-15,Shasta,51,5.0
240360,2020-06-15,Sierra,1,0.0
240361,2020-06-15,Siskiyou,18,0.0
240362,2020-06-15,Solano,690,23.0
240363,2020-06-15,Sonoma,765,4.0
240364,2020-06-15,Stanislaus,1159,34.0
240365,2020-06-15,Sutter,88,3.0
240366,2020-06-15,Tehama,17,1.0
240367,2020-06-15,Trinity,3,0.0
240368,2020-06-15,Tulare,2664,98.0
240369,2020-06-15,Tuolumne,9,0.0
240370,2020-06-15,Ventura,1633,41.0
240371,2020-06-15,Yolo,255,24.0
240372,2020-06-15,Yuba,36,1.0
243427,2020-06-16,Alameda,4502,112.0
243428,2020-06-16,Alpine,1,0.0
243429,2020-06-16,Amador,11,0.0
243430,2020-06-16,Butte,88,1.0
243431,2020-06-16,Calaveras,26,0.0
243432,2020-06-16,Colusa,7,0.0
243433,2020-06-16,Contra Costa,2026,49.0
243434,2020-06-16,Del Norte,48,0.0
243435,2020-06-16,El Dorado,118,0.0
243436,2020-06-16,Fresno,2788,57.0
243437,2020-06-16,Glenn,34,0.0
243438,2020-06-16,Humboldt,107,4.0
243439,2020-06-16,Imperial,4389,51.0
243440,2020-06-16,Inyo,23,1.0
243441,2020-06-16,Kern,3462,57.0
243442,2020-06-16,Kings,1870,9.0
243443,2020-06-16,Lake,34,0.0
243444,2020-06-16,Lassen,9,0.0
243445,2020-06-16,Los Angeles,75084,2959.0
243446,2020-06-16,Madera,250,4.0
243447,2020-06-16,Marin,805,18.0
243448,2020-06-16,Mariposa,17,1.0
243449,2020-06-16,Mendocino,47,0.0
243450,2020-06-16,Merced,470,7.0
243451,2020-06-16,Mono,37,1.0
243452,2020-06-16,Monterey,1015,12.0
243453,2020-06-16,Napa,200,3.0
243454,2020-06-16,Nevada,57,1.0
243455,2020-06-16,Orange,8999,233.0
243456,2020-06-16,Placer,411,9.0
243457,2020-06-16,Plumas,4,0.0
243458,2020-06-16,Riverside,11694,395.0
243459,2020-06-16,Sacramento,1824,63.0
243460,2020-06-16,San Benito,136,2.0
243461,2020-06-16,San Bernardino,7796,229.0
243462,2020-06-16,San Diego,9793,323.0
243463,2020-06-16,San Francisco,2974,46.0
243464,2020-06-16,San Joaquin,1749,47.0
243465,2020-06-16,San Luis Obispo,356,1.0
243466,2020-06-16,San Mateo,2591,99.0
243467,2020-06-16,Santa Barbara,2100,18.0
243468,2020-06-16,Santa Clara,3254,153.0
243469,2020-06-16,Santa Cruz,260,3.0
243470,2020-06-16,Shasta,51,4.0
243471,2020-06-16,Sierra,1,0.0
243472,2020-06-16,Siskiyou,20,0.0
243473,2020-06-16,Solano,692,23.0
243474,2020-06-16,Sonoma,774,4.0
243475,2020-06-16,Stanislaus,1253,35.0
243476,2020-06-16,Sutter,89,3.0
243477,2020-06-16,Tehama,17,1.0
243478,2020-06-16,Trinity,3,0.0
243479,2020-06-16,Tulare,2798,98.0
243480,2020-06-16,Tuolumne,9,0.0
243481,2020-06-16,Ventura,1656,41.0
243482,2020-06-16,Yolo,265,24.0
243483,2020-06-16,Yuba,37,1.0
246540,2020-06-17,Alameda,4554,116.0
246541,2020-06-17,Alpine,1,0.0
246542,2020-06-17,Amador,11,0.0
246543,2020-06-17,Butte,90,1.0
246544,2020-06-17,Calaveras,26,0.0
246545,2020-06-17,Colusa,7,0.0
246546,2020-06-17,Contra Costa,2071,50.0
246547,2020-06-17,Del Norte,48,0.0
246548,2020-06-17,El Dorado,121,0.0
246549,2020-06-17,Fresno,2900,61.0
246550,2020-06-17,Glenn,38,0.0
246551,2020-06-17,Humboldt,108,4.0
246552,2020-06-17,Imperial,4478,53.0
246553,2020-06-17,Inyo,24,1.0
246554,2020-06-17,Kern,3522,58.0
246555,2020-06-17,Kings,1940,10.0
246556,2020-06-17,Lake,34,0.0
246557,2020-06-17,Lassen,9,0.0
246558,2020-06-17,Los Angeles,77189,2991.0
246559,2020-06-17,Madera,275,4.0
246560,2020-06-17,Marin,842,18.0
246561,2020-06-17,Mariposa,18,1.0
246562,2020-06-17,Mendocino,47,0.0
246563,2020-06-17,Merced,518,8.0
246564,2020-06-17,Mono,37,1.0
246565,2020-06-17,Monterey,1075,12.0
246566,2020-06-17,Napa,203,4.0
246567,2020-06-17,Nevada,67,1.0
246568,2020-06-17,Orange,9197,243.0
246569,2020-06-17,Placer,432,9.0
246570,2020-06-17,Plumas,5,0.0
246571,2020-06-17,Riverside,11951,399.0
246572,2020-06-17,Sacramento,1891,67.0
246573,2020-06-17,San Benito,140,2.0
246574,2020-06-17,San Bernardino,8014,229.0
246575,2020-06-17,San Diego,9917,327.0
246576,2020-06-17,San Francisco,2985,47.0
246577,2020-06-17,San Joaquin,1888,47.0
246578,2020-06-17,San Luis Obispo,376,1.0
246579,2020-06-17,San Mateo,2618,99.0
246580,2020-06-17,Santa Barbara,2155,21.0
246581,2020-06-17,Santa Clara,3288,153.0
246582,2020-06-17,Santa Cruz,269,3.0
246583,2020-06-17,Shasta,58,4.0
246584,2020-06-17,Sierra,1,0.0
246585,2020-06-17,Siskiyou,20,0.0
246586,2020-06-17,Solano,797,23.0
246587,2020-06-17,Sonoma,803,4.0
246588,2020-06-17,Stanislaus,1278,35.0
246589,2020-06-17,Sutter,92,3.0
246590,2020-06-17,Tehama,24,1.0
246591,2020-06-17,Trinity,3,0.0
246592,2020-06-17,Tulare,2881,106.0
246593,2020-06-17,Tuolumne,9,0.0
246594,2020-06-17,Ventura,1706,41.0
246595,2020-06-17,Yolo,291,24.0
246596,2020-06-17,Yuba,39,1.0
249652,2020-06-18,Alameda,4659,117.0
249653,2020-06-18,Alpine,1,0.0
249654,2020-06-18,Amador,11,0.0
249655,2020-06-18,Butte,90,1.0
249656,2020-06-18,Calaveras,26,0.0
249657,2020-06-18,Colusa,7,0.0
249658,2020-06-18,Contra Costa,2111,55.0
249659,2020-06-18,Del Norte,48,0.0
249660,2020-06-18,El Dorado,125,0.0
249661,2020-06-18,Fresno,3058,62.0
249662,2020-06-18,Glenn,42,0.0
249663,2020-06-18,Humboldt,108,4.0
249664,2020-06-18,Imperial,4659,59.0
249665,2020-06-18,Inyo,25,1.0
249666,2020-06-18,Kern,3600,60.0
249667,2020-06-18,Kings,1976,10.0
249668,2020-06-18,Lake,34,0.0
249669,2020-06-18,Lassen,9,0.0
249670,2020-06-18,Los Angeles,78227,3027.0
249671,2020-06-18,Madera,295,4.0
249672,2020-06-18,Marin,861,18.0
249673,2020-06-18,Mariposa,18,1.0
249674,2020-06-18,Mendocino,54,0.0
249675,2020-06-18,Merced,538,8.0
249676,2020-06-18,Mono,37,1.0
249677,2020-06-18,Monterey,1121,12.0
249678,2020-06-18,Napa,207,4.0
249679,2020-06-18,Nevada,71,1.0
249680,2020-06-18,Orange,9292,250.0
249681,2020-06-18,Placer,460,9.0
249682,2020-06-18,Plumas,5,0.0
249683,2020-06-18,Riverside,12467,408.0
249684,2020-06-18,Sacramento,1939,67.0
249685,2020-06-18,San Benito,153,2.0
249686,2020-06-18,San Bernardino,8454,230.0
249687,2020-06-18,San Diego,10155,331.0
249688,2020-06-18,San Francisco,3023,47.0
249689,2020-06-18,San Joaquin,1927,47.0
249690,2020-06-18,San Luis Obispo,389,1.0
249691,2020-06-18,San Mateo,2649,99.0
249692,2020-06-18,Santa Barbara,2228,22.0
249693,2020-06-18,Santa Clara,3363,153.0
249694,2020-06-18,Santa Cruz,273,3.0
249695,2020-06-18,Shasta,62,4.0
249696,2020-06-18,Sierra,1,0.0
249697,2020-06-18,Siskiyou,21,0.0
249698,2020-06-18,Solano,816,23.0
249699,2020-06-18,Sonoma,822,4.0
249700,2020-06-18,Stanislaus,1387,36.0
249701,2020-06-18,Sutter,97,3.0
249702,2020-06-18,Tehama,24,1.0
249703,2020-06-18,Trinity,3,0.0
249704,2020-06-18,Tulare,3004,107.0
249705,2020-06-18,Tuolumne,9,0.0
249706,2020-06-18,Ventura,1753,42.0
249707,2020-06-18,Yolo,302,24.0
249708,2020-06-18,Yuba,39,1.0
252767,2020-06-19,Alameda,4723,118.0
252768,2020-06-19,Alpine,1,0.0
252769,2020-06-19,Amador,11,0.0
252770,2020-06-19,Butte,94,1.0
252771,2020-06-19,Calaveras,28,0.0
252772,2020-06-19,Colusa,7,0.0
252773,2020-06-19,Contra Costa,2148,56.0
252774,2020-06-19,Del Norte,48,0.0
252775,2020-06-19,El Dorado,130,0.0
252776,2020-06-19,Fresno,3187,66.0
252777,2020-06-19,Glenn,42,0.0
252778,2020-06-19,Humboldt,110,4.0
252779,2020-06-19,Imperial,4744,63.0
252780,2020-06-19,Inyo,25,1.0
252781,2020-06-19,Kern,3716,60.0
252782,2020-06-19,Kings,2057,12.0
252783,2020-06-19,Lake,36,0.0
252784,2020-06-19,Lassen,9,0.0
252785,2020-06-19,Los Angeles,79609,3063.0
252786,2020-06-19,Madera,314,4.0
252787,2020-06-19,Marin,917,18.0
252788,2020-06-19,Mariposa,18,1.0
252789,2020-06-19,Mendocino,54,0.0
252790,2020-06-19,Merced,564,8.0
252791,2020-06-19,Mono,37,1.0
252792,2020-06-19,Monterey,1156,12.0
252793,2020-06-19,Napa,217,4.0
252794,2020-06-19,Nevada,75,1.0
252795,2020-06-19,Orange,9597,257.0
252796,2020-06-19,Placer,476,9.0
252797,2020-06-19,Plumas,5,0.0
252798,2020-06-19,Riverside,12778,410.0
252799,2020-06-19,Sacramento,1975,67.0
252800,2020-06-19,San Benito,161,2.0
252801,2020-06-19,San Bernardino,8714,230.0
252802,2020-06-19,San Diego,10413,332.0
252803,2020-06-19,San Francisco,3060,47.0
252804,2020-06-19,San Joaquin,1926,48.0
252805,2020-06-19,San Luis Obispo,404,1.0
252806,2020-06-19,San Mateo,2674,103.0
252807,2020-06-19,Santa Barbara,2293,22.0
252808,2020-06-19,Santa Clara,3398,153.0
252809,2020-06-19,Santa Cruz,283,2.0
252810,2020-06-19,Shasta,76,4.0
252811,2020-06-19,Sierra,1,0.0
252812,2020-06-19,Siskiyou,21,0.0
252813,2020-06-19,Solano,865,23.0
252814,2020-06-19,Sonoma,835,4.0
252815,2020-06-19,Stanislaus,1495,36.0
252816,2020-06-19,Sutter,97,3.0
252817,2020-06-19,Tehama,31,1.0
252818,2020-06-19,Trinity,3,0.0
252819,2020-06-19,Tulare,3046,111.0
252820,2020-06-19,Tuolumne,9,0.0
252821,2020-06-19,Ventura,1781,42.0
252822,2020-06-19,Yolo,310,24.0
252823,2020-06-19,Yuba,39,1.0
255886,2020-06-20,Alameda,4826,118.0
255887,2020-06-20,Alpine,1,0.0
255888,2020-06-20,Amador,12,0.0
255889,2020-06-20,Butte,94,1.0
255890,2020-06-20,Calaveras,28,0.0
255891,2020-06-20,Colusa,7,0.0
255892,2020-06-20,Contra Costa,2240,56.0
255893,2020-06-20,Del Norte,48,0.0
255894,2020-06-20,El Dorado,130,0.0
255895,2020-06-20,Fresno,3245,66.0
255896,2020-06-20,Glenn,42,0.0
255897,2020-06-20,Humboldt,110,4.0
255898,2020-06-20,Imperial,4800,63.0
255899,2020-06-20,Inyo,26,1.0
255900,2020-06-20,Kern,3803,60.0
255901,2020-06-20,Kings,2091,15.0
255902,2020-06-20,Lake,36,0.0
255903,2020-06-20,Lassen,9,0.0
255904,2020-06-20,Los Angeles,81636,3110.0
255905,2020-06-20,Madera,314,4.0
255906,2020-06-20,Marin,1030,18.0
255907,2020-06-20,Mariposa,18,1.0
255908,2020-06-20,Mendocino,54,0.0
255909,2020-06-20,Merced,564,8.0
255910,2020-06-20,Mono,37,1.0
255911,2020-06-20,Monterey,1181,12.0
255912,2020-06-20,Napa,225,4.0
255913,2020-06-20,Nevada,75,1.0
255914,2020-06-20,Orange,9988,267.0
255915,2020-06-20,Placer,490,9.0
255916,2020-06-20,Plumas,5,0.0
255917,2020-06-20,Riverside,12778,410.0
255918,2020-06-20,Sacramento,2068,67.0
255919,2020-06-20,San Benito,164,2.0
255920,2020-06-20,San Bernardino,8959,233.0
255921,2020-06-20,San Diego,10547,338.0
255922,2020-06-20,San Francisco,3061,47.0
255923,2020-06-20,San Joaquin,2177,48.0
255924,2020-06-20,San Luis Obispo,404,1.0
255925,2020-06-20,San Mateo,2713,103.0
255926,2020-06-20,Santa Barbara,2293,22.0
255927,2020-06-20,Santa Clara,3458,153.0
255928,2020-06-20,Santa Cruz,286,3.0
255929,2020-06-20,Shasta,80,4.0
255930,2020-06-20,Sierra,1,0.0
255931,2020-06-20,Siskiyou,21,0.0
255932,2020-06-20,Solano,865,23.0
255933,2020-06-20,Sonoma,835,4.0
255934,2020-06-20,Stanislaus,1549,36.0
255935,2020-06-20,Sutter,101,3.0
255936,2020-06-20,Tehama,35,1.0
255937,2020-06-20,Trinity,3,0.0
255938,2020-06-20,Tulare,3053,111.0
255939,2020-06-20,Tuolumne,10,0.0
255940,2020-06-20,Ventura,1865,42.0
255941,2020-06-20,Yolo,321,24.0
255942,2020-06-20,Yuba,42,1.0
259013,2020-06-21,Alameda,4826,119.0
259014,2020-06-21,Alpine,1,0.0
259015,2020-06-21,Amador,12,0.0
259016,2020-06-21,Butte,94,1.0
259017,2020-06-21,Calaveras,28,0.0
259018,2020-06-21,Colusa,7,0.0
259019,2020-06-21,Contra Costa,2294,62.0
259020,2020-06-21,Del Norte,48,0.0
259021,2020-06-21,El Dorado,130,0.0
259022,2020-06-21,Fresno,3245,66.0
259023,2020-06-21,Glenn,42,0.0
259024,2020-06-21,Humboldt,110,4.0
259025,2020-06-21,Imperial,4800,63.0
259026,2020-06-21,Inyo,26,1.0
259027,2020-06-21,Kern,3900,60.0
259028,2020-06-21,Kings,2091,15.0
259029,2020-06-21,Lake,37,0.0
259030,2020-06-21,Lassen,11,0.0
259031,2020-06-21,Los Angeles,83397,3120.0
259032,2020-06-21,Madera,321,4.0
259033,2020-06-21,Marin,1110,18.0
259034,2020-06-21,Mariposa,18,1.0
259035,2020-06-21,Mendocino,54,0.0
259036,2020-06-21,Merced,566,8.0
259037,2020-06-21,Mono,37,1.0
259038,2020-06-21,Monterey,1225,12.0
259039,2020-06-21,Napa,225,4.0
259040,2020-06-21,Nevada,75,1.0
259041,2020-06-21,Orange,10422,269.0
259042,2020-06-21,Placer,502,9.0
259043,2020-06-21,Plumas,6,0.0
259044,2020-06-21,Riverside,13021,410.0
259045,2020-06-21,Sacramento,2159,67.0
259046,2020-06-21,San Benito,170,2.0
259047,2020-06-21,San Bernardino,9156,233.0
259048,2020-06-21,San Diego,10857,338.0
259049,2020-06-21,San Francisco,3061,47.0
259050,2020-06-21,San Joaquin,2259,48.0
259051,2020-06-21,San Luis Obispo,405,1.0
259052,2020-06-21,San Mateo,2755,103.0
259053,2020-06-21,Santa Barbara,2358,22.0
259054,2020-06-21,Santa Clara,3547,155.0
259055,2020-06-21,Santa Cruz,296,3.0
259056,2020-06-21,Shasta,81,5.0
259057,2020-06-21,Sierra,1,0.0
259058,2020-06-21,Siskiyou,23,0.0
259059,2020-06-21,Solano,865,23.0
259060,2020-06-21,Sonoma,885,5.0
259061,2020-06-21,Stanislaus,1598,35.0
259062,2020-06-21,Sutter,112,3.0
259063,2020-06-21,Tehama,35,1.0
259064,2020-06-21,Trinity,3,0.0
259065,2020-06-21,Tulare,3172,111.0
259066,2020-06-21,Tuolumne,10,0.0
259067,2020-06-21,Ventura,1946,42.0
259068,2020-06-21,Yolo,330,24.0
259069,2020-06-21,Yuba,42,1.0
262140,2020-06-22,Alameda,5028,120.0
262141,2020-06-22,Alpine,1,0.0
262142,2020-06-22,Amador,13,0.0
262143,2020-06-22,Butte,111,1.0
262144,2020-06-22,Calaveras,28,0.0
262145,2020-06-22,Colusa,7,0.0
262146,2020-06-22,Contra Costa,2369,62.0
262147,2020-06-22,Del Norte,48,0.0
262148,2020-06-22,El Dorado,145,0.0
262149,2020-06-22,Fresno,3485,67.0
262150,2020-06-22,Glenn,42,0.0
262151,2020-06-22,Humboldt,112,4.0
262152,2020-06-22,Imperial,4800,63.0
262153,2020-06-22,Inyo,26,1.0
262154,2020-06-22,Kern,3975,60.0
262155,2020-06-22,Kings,2093,19.0
262156,2020-06-22,Lake,36,0.0
262157,2020-06-22,Lassen,11,0.0
262158,2020-06-22,Los Angeles,85942,3137.0
262159,2020-06-22,Madera,334,5.0
262160,2020-06-22,Marin,1250,18.0
262161,2020-06-22,Mariposa,18,1.0
262162,2020-06-22,Mendocino,62,0.0
262163,2020-06-22,Merced,661,9.0
262164,2020-06-22,Mono,40,1.0
262165,2020-06-22,Monterey,1291,12.0
262166,2020-06-22,Napa,240,4.0
262167,2020-06-22,Nevada,82,1.0
262168,2020-06-22,Orange,10595,269.0
262169,2020-06-22,Placer,519,9.0
262170,2020-06-22,Plumas,6,0.0
262171,2020-06-22,Riverside,13800,424.0
262172,2020-06-22,Sacramento,2242,67.0
262173,2020-06-22,San Benito,181,2.0
262174,2020-06-22,San Bernardino,9361,234.0
262175,2020-06-22,San Diego,11159,338.0
262176,2020-06-22,San Francisco,3188,48.0
262177,2020-06-22,San Joaquin,2400,48.0
262178,2020-06-22,San Luis Obispo,442,1.0
262179,2020-06-22,San Mateo,2781,103.0
262180,2020-06-22,Santa Barbara,2430,22.0
262181,2020-06-22,Santa Clara,3606,155.0
262182,2020-06-22,Santa Cruz,296,3.0
262183,2020-06-22,Shasta,86,5.0
262184,2020-06-22,Sierra,1,0.0
262185,2020-06-22,Siskiyou,24,0.0
262186,2020-06-22,Solano,865,23.0
262187,2020-06-22,Sonoma,935,5.0
262188,2020-06-22,Stanislaus,1688,35.0
262189,2020-06-22,Sutter,118,3.0
262190,2020-06-22,Tehama,35,1.0
262191,2020-06-22,Trinity,3,0.0
262192,2020-06-22,Tulare,3177,113.0
262193,2020-06-22,Tuolumne,12,0.0
262194,2020-06-22,Ventura,2030,43.0
262195,2020-06-22,Yolo,347,24.0
262196,2020-06-22,Yuba,43,1.0
265268,2020-06-23,Alameda,5161,121.0
265269,2020-06-23,Alpine,1,0.0
265270,2020-06-23,Amador,15,0.0
265271,2020-06-23,Butte,119,1.0
265272,2020-06-23,Calaveras,29,0.0
265273,2020-06-23,Colusa,11,0.0
265274,2020-06-23,Contra Costa,2454,62.0
265275,2020-06-23,Del Norte,49,0.0
265276,2020-06-23,El Dorado,150,0.0
265277,2020-06-23,Fresno,3672,70.0
265278,2020-06-23,Glenn,66,0.0
265279,2020-06-23,Humboldt,113,4.0
265280,2020-06-23,Imperial,5270,67.0
265281,2020-06-23,Inyo,26,1.0
265282,2020-06-23,Kern,4059,66.0
265283,2020-06-23,Kings,2186,20.0
265284,2020-06-23,Lake,41,0.0
265285,2020-06-23,Lassen,15,0.0
265286,2020-06-23,Los Angeles,88262,3171.0
265287,2020-06-23,Madera,359,5.0
265288,2020-06-23,Marin,1349,18.0
265289,2020-06-23,Mariposa,21,1.0
265290,2020-06-23,Mendocino,72,0.0
265291,2020-06-23,Merced,710,9.0
265292,2020-06-23,Mono,40,1.0
265293,2020-06-23,Monterey,1341,12.0
265294,2020-06-23,Napa,246,4.0
265295,2020-06-23,Nevada,92,1.0
265296,2020-06-23,Orange,10737,275.0
265297,2020-06-23,Placer,534,10.0
265298,2020-06-23,Plumas,6,0.0
265299,2020-06-23,Riverside,14431,431.0
265300,2020-06-23,Sacramento,2373,66.0
265301,2020-06-23,San Benito,185,2.0
265302,2020-06-23,San Bernardino,10010,234.0
265303,2020-06-23,San Diego,11357,341.0
265304,2020-06-23,San Francisco,3222,48.0
265305,2020-06-23,San Joaquin,2560,48.0
265306,2020-06-23,San Luis Obispo,453,1.0
265307,2020-06-23,San Mateo,2813,104.0
265308,2020-06-23,Santa Barbara,2478,27.0
265309,2020-06-23,Santa Clara,3727,155.0
265310,2020-06-23,Santa Cruz,322,3.0
265311,2020-06-23,Shasta,88,5.0
265312,2020-06-23,Sierra,1,0.0
265313,2020-06-23,Siskiyou,24,0.0
265314,2020-06-23,Solano,865,23.0
265315,2020-06-23,Sonoma,956,5.0
265316,2020-06-23,Stanislaus,1784,37.0
265317,2020-06-23,Sutter,125,3.0
265318,2020-06-23,Tehama,38,1.0
265319,2020-06-23,Trinity,3,0.0
265320,2020-06-23,Tulare,3434,116.0
265321,2020-06-23,Tuolumne,14,0.0
265322,2020-06-23,Ventura,2161,43.0
265323,2020-06-23,Yolo,366,24.0
265324,2020-06-23,Yuba,43,1.0
268398,2020-06-24,Alameda,5296,122.0
268399,2020-06-24,Alpine,1,0.0
268400,2020-06-24,Amador,17,0.0
268401,2020-06-24,Butte,127,1.0
268402,2020-06-24,Calaveras,29,0.0
268403,2020-06-24,Colusa,14,0.0
268404,2020-06-24,Contra Costa,2523,67.0
268405,2020-06-24,Del Norte,49,0.0
268406,2020-06-24,El Dorado,153,0.0
268407,2020-06-24,Fresno,3892,71.0
268408,2020-06-24,Glenn,74,0.0
268409,2020-06-24,Humboldt,122,4.0
268410,2020-06-24,Imperial,5549,69.0
268411,2020-06-24,Inyo,26,1.0
268412,2020-06-24,Kern,4118,66.0
268413,2020-06-24,Kings,2234,20.0
268414,2020-06-24,Lake,41,0.0
268415,2020-06-24,Lassen,15,0.0
268416,2020-06-24,Los Angeles,89490,3205.0
268417,2020-06-24,Madera,370,5.0
268418,2020-06-24,Marin,1470,18.0
268419,2020-06-24,Mariposa,21,1.0
268420,2020-06-24,Mendocino,72,0.0
268421,2020-06-24,Merced,741,10.0
268422,2020-06-24,Mono,40,1.0
268423,2020-06-24,Monterey,1397,12.0
268424,2020-06-24,Napa,252,4.0
268425,2020-06-24,Nevada,91,1.0
268426,2020-06-24,Orange,11071,299.0
268427,2020-06-24,Placer,556,10.0
268428,2020-06-24,Plumas,6,0.0
268429,2020-06-24,Riverside,14905,432.0
268430,2020-06-24,Sacramento,2439,66.0
268431,2020-06-24,San Benito,191,2.0
268432,2020-06-24,San Bernardino,10407,245.0
268433,2020-06-24,San Diego,11689,347.0
268434,2020-06-24,San Francisco,3252,48.0
268435,2020-06-24,San Joaquin,2742,49.0
268436,2020-06-24,San Luis Obispo,473,1.0
268437,2020-06-24,San Mateo,2907,104.0
268438,2020-06-24,Santa Barbara,2553,27.0
268439,2020-06-24,Santa Clara,3832,156.0
268440,2020-06-24,Santa Cruz,330,3.0
268441,2020-06-24,Shasta,92,5.0
268442,2020-06-24,Sierra,1,0.0
268443,2020-06-24,Siskiyou,26,0.0
268444,2020-06-24,Solano,946,23.0
268445,2020-06-24,Sonoma,974,5.0
268446,2020-06-24,Stanislaus,1850,37.0
268447,2020-06-24,Sutter,127,3.0
268448,2020-06-24,Tehama,50,1.0
268449,2020-06-24,Trinity,3,0.0
268450,2020-06-24,Tulare,3533,118.0
268451,2020-06-24,Tuolumne,15,0.0
268452,2020-06-24,Ventura,2260,44.0
268453,2020-06-24,Yolo,386,24.0
268454,2020-06-24,Yuba,49,1.0
271533,2020-06-25,Alameda,5403,128.0
271534,2020-06-25,Alpine,1,0.0
271535,2020-06-25,Amador,18,0.0
271536,2020-06-25,Butte,133,2.0
271537,2020-06-25,Calaveras,29,0.0
271538,2020-06-25,Colusa,16,0.0
271539,2020-06-25,Contra Costa,2576,72.0
271540,2020-06-25,Del Norte,49,0.0
271541,2020-06-25,El Dorado,158,0.0
271542,2020-06-25,Fresno,4053,71.0
271543,2020-06-25,Glenn,87,0.0
271544,2020-06-25,Humboldt,127,4.0
271545,2020-06-25,Imperial,5744,72.0
271546,2020-06-25,Inyo,28,1.0
271547,2020-06-25,Kern,4192,70.0
271548,2020-06-25,Kings,2284,21.0
271549,2020-06-25,Lake,42,0.0
271550,2020-06-25,Lassen,74,0.0
271551,2020-06-25,Los Angeles,91467,3246.0
271552,2020-06-25,Madera,383,5.0
271553,2020-06-25,Marin,1573,18.0
271554,2020-06-25,Mariposa,22,1.0
271555,2020-06-25,Mendocino,74,0.0
271556,2020-06-25,Merced,791,11.0
271557,2020-06-25,Mono,40,1.0
271558,2020-06-25,Monterey,1416,12.0
271559,2020-06-25,Napa,259,4.0
271560,2020-06-25,Nevada,101,1.0
271561,2020-06-25,Orange,11804,306.0
271562,2020-06-25,Placer,579,10.0
271563,2020-06-25,Plumas,6,0.0
271564,2020-06-25,Riverside,15142,435.0
271565,2020-06-25,Sacramento,2511,66.0
271566,2020-06-25,San Benito,194,2.0
271567,2020-06-25,San Bernardino,10769,248.0
271568,2020-06-25,San Diego,12024,352.0
271569,2020-06-25,San Francisco,3300,48.0
271570,2020-06-25,San Joaquin,2884,49.0
271571,2020-06-25,San Luis Obispo,489,1.0
271572,2020-06-25,San Mateo,2964,104.0
271573,2020-06-25,Santa Barbara,2591,27.0
271574,2020-06-25,Santa Clara,3888,156.0
271575,2020-06-25,Santa Cruz,337,3.0
271576,2020-06-25,Shasta,96,5.0
271577,2020-06-25,Sierra,1,0.0
271578,2020-06-25,Siskiyou,26,0.0
271579,2020-06-25,Solano,984,23.0
271580,2020-06-25,Sonoma,1006,5.0
271581,2020-06-25,Stanislaus,2039,38.0
271582,2020-06-25,Sutter,140,3.0
271583,2020-06-25,Tehama,55,1.0
271584,2020-06-25,Trinity,3,0.0
271585,2020-06-25,Tulare,3646,119.0
271586,2020-06-25,Tuolumne,22,0.0
271587,2020-06-25,Ventura,2314,44.0
271588,2020-06-25,Yolo,408,24.0
271589,2020-06-25,Yuba,51,1.0
274673,2020-06-26,Alameda,5514,130.0
274674,2020-06-26,Alpine,1,0.0
274675,2020-06-26,Amador,18,0.0
274676,2020-06-26,Butte,143,2.0
274677,2020-06-26,Calaveras,32,0.0
274678,2020-06-26,Colusa,17,0.0
274679,2020-06-26,Contra Costa,2676,73.0
274680,2020-06-26,Del Norte,49,0.0
274681,2020-06-26,El Dorado,158,0.0
274682,2020-06-26,Fresno,4374,72.0
274683,2020-06-26,Glenn,87,0.0
274684,2020-06-26,Humboldt,129,4.0
274685,2020-06-26,Imperial,5838,72.0
274686,2020-06-26,Inyo,27,1.0
274687,2020-06-26,Kern,4310,70.0
274688,2020-06-26,Kings,2298,21.0
274689,2020-06-26,Lake,42,0.0
274690,2020-06-26,Lassen,172,0.0
274691,2020-06-26,Los Angeles,93232,3267.0
274692,2020-06-26,Madera,415,5.0
274693,2020-06-26,Marin,1636,18.0
274694,2020-06-26,Mariposa,23,1.0
274695,2020-06-26,Mendocino,76,0.0
274696,2020-06-26,Merced,824,11.0
274697,2020-06-26,Mono,40,1.0
274698,2020-06-26,Monterey,1429,12.0
274699,2020-06-26,Napa,271,4.0
274700,2020-06-26,Nevada,108,1.0
274701,2020-06-26,Orange,12221,323.0
274702,2020-06-26,Placer,593,11.0
274703,2020-06-26,Plumas,6,0.0
274704,2020-06-26,Riverside,15643,438.0
274705,2020-06-26,Sacramento,2665,66.0
